"","Interpolation"
"","Bendy Bones Count"
"","Curve Smoothness"
"","End Controller Parent:"
"","c_spline_master parent:"
"","c_spline_master tip parent:"
"","c_spline_tip parent:"
"","Name"
"","Deform"
"","Bendy Bones Segments"
"","Controllers Scale"
"","This limb has no parameters"
"","lips_top_follow"
"","c_lips_top_master"
"","lips_corner_middle"
"","Show backward-compatibility options, applies after Match to Rig"
"","Backward-compatibility options:"
"","Old Constraints"
"","Old Arms-Feet Alignment"
"","Old Eyes Alignment"
"","Old Feet Alignment"
"","Old Spine Bend Alignment"
"","Old Stretch and Pin Controllers Alignment"
"","Spline IK: Quaternions"
"","Export: Actions Prefix"
"","Export: Soft-Link Old Thigh/Arms Positions"
"","Export some rig data into file (bone transform constraints values)"
"","export_data"
"","Export the limbs as separate blend files"
"","export_limbs"
"","Remove the picker panel"
"","remove_picker"
"","Add the picker panel"
"","add_picker"
"","Import the picker panel"
"","Import Picker"
"","Export the picker panel"
"","Export Picker"
"","Add muscles bones"
"","add_muscles"
"","Remove muscles bones"
"","remove_muscles"
"","Add a controller to the selected hand to blend all fingers into a fist pose by scaling it.\nRequires an action containing 'rig_fist' in its name, rest pose at frame 0, fist at frame 10"
"","add_fist_ctrl"
"","Remove the fist controller"
"","remove_fist_ctrl"
"","Mirror the selected picker bone(s) transforms"
"","mirror_picker"
"","Edit the picker layout, buttons and text position. The picker selection will be disabled.\nClick Apply Layout to complete and enable again the picker selection"
"","move_picker_layout"
"","Capture the current view as the facial picker background image"
"","Save .PNG"
"","Assign the colors"
"","assign_colors"
"","Clean weight groups"
"","clean_skin"
"","Delete the selected Auto-Rig Pro armature"
"","delete_arp"
"","Add the Auto-Rig Pro armature in the scene"
"","append_arp"
"","Apply the selected shape"
"","apply_shape"
"","Edit the selected bone shape"
"","edit_custom_shape"
"","Mirror the selected bone shape to the other side"
"","mirror_custom_shape"
"","Import the color set"
"","Import Colors"
"","Export the color set"
"","Export Colors"
"","Export rig data (reference bones, custom shapes)"
"","Export Rig Data"
"","Export reference bones transforms"
"","Export bones custom shapes"
"","Reference Bones Transforms"
"","Custom Shapes"
"","Export rig data"
"","Export Data"
"","Import Rig Data"
"","Import reference bones transforms"
"","Import reference bones transforms for selected bones only"
"","Import bones custom shapes"
"","Selected Bones Only"
"","Import rig data"
"","Import Data"
"","Disable (remove safely) the selected limb"
"","disable_limb"
"","Clean the current scene by removing all objects stored accidentally in the blend file, that are not used in any visible collection\nClick it if you encounter errors when rigging."
"","clean_scene"
"","Check if a new Auto-Rig Pro version has been released"
"","Check for Update"
"","Update old armatures to the latest version\nMay require to click 'Match to Rig' afterward to correct bones alignment"
"","Update Armature"
"","Make foot and arms Z axis up for consistency"
"","Important Note!"
"","This update includes transforms changes for the following bone controllers:"
"","Eyelids, Jawbone"
"","Therefore it will break these controllers existing poses or animations."
"","Continue?"
"","The selected armature will be updated to Auto-Rig Pro latest requirements."
"","The following updates can break existing poses and animations, enable "
"","them only if necessary:"
"","Feet and Arms Z-Up "
"","Add a keyframe point on the selected shape key driver curve (0 or 1) according the bone transform value"
"","set_shape_key_driver"
"","Driver Value"
"","Get the selected bone"
"","pick_bone"
"","Create a driver for the selected shape key using the Bone name and Bone transform parameter. Select first the armature then the mesh object"
"","create_driver"
"","Display the bone picker in this active view"
"","set_picker_camera"
"","Bind with the Voxel Heat Diffuse Skinning addon"
"","Run VHDS"
"","Bind selected meshes to rig.\nSelect first the meshes, then the armature"
"","bind_to_rig"
"","More than 75.000 polygons to bind, can take a while. Continue?"
"","Unbind the selected meshes from the rig"
"","unbind_to_rig"
"","Display and edit the reference bones"
"","edit_ref"
"","Add Limbs Specials"
"","Add Selected Bones to Limb List"
""," Save the selected bones into a new limb preset "
"","Save Limb"
"","Warning: ARP limb bone selected: "
"","Only custom bones are fully supported for now, not ARP limbs"
"","Limb Name"
"","Add a limb"
"","add_limb"
""," Duplicate the selected limb"
"","dupli_limb"
""," Duplicate and mirror the selected limb to the opposite side"
"","dupli_limb_mirror"
"","Generate the final rig from the reference bones"
"","match_to_rig"
"","Align wing bones"
"","align_wings"
"","arm_feather_"
"","forearm_feather_"
"","hand_feather_"
"","c_hand_feather_master"
"","wings_fold_ref"
"","c_wings_fold"
"","Action"
"","arm_feather_mid_target"
"","c_arm_feather_mid"
"","forearm_feather_mid_target"
"","c_forearm_feather_mid"
"","hand_feather_mid_target"
"","c_hand_feather_mid"
"","c_arm_feather_"
"","c_forearm_feather_"
"","c_hand_feather_"
"","new"
"","c_thigh_b"
"","thigh_stretch"
"","arm_stretch"
"","c_root_master.x"
"","c_spine_01.x"
"","c_spine_02.x"
"","c_spine_03.x"
"","c_neck.x"
"","c_head.x"
"","c_shoulder."
"","c_arm_fk."
"","c_forearm_fk."
"","c_hand_fk."
"","c_thigh_fk."
"","c_leg_fk."
"","c_foot_fk."
"","c_thumb1."
"","c_thumb2."
"","c_thumb3."
"","c_index1."
"","c_index2."
"","c_index3."
"","c_middle1."
"","c_middle2."
"","c_middle3."
"","c_ring1."
"","c_ring2."
"","c_ring3."
"","c_pinky1."
"","c_pinky2."
"","c_pinky3."
"","arp_copy_rot_matrix"
"","arp_damped_track"
"","arp_damped_track_up"
"","subneck_"
"","c_tail_00"
"","c_tail_"
"","tail_"
"","rig_"
"","rig_spine"
"","rig_head"
"","rig_facial_temp"
"","rig_facial"
"","rig_arm"
"","rig_fingers"
"","rig_thumb"
"","rig_index"
"","rig_middle"
"","rig_ring"
"","rig_pinky"
"","rig_leg"
"","rig_toes"
"","rig_toes_thumb"
"","rig_toes_index"
"","rig_toes_middle"
"","rig_toes_ring"
"","rig_toes_pinky"
"","c_root_master_proxy.x"
"","c_root_proxy.x"
"","c_root_bend_proxy.x"
"","c_spine_01_proxy.x"
"","c_spine_01_bend_proxy.x"
"","c_waist_bend_proxy.x"
"","c_spine_02_proxy.x"
"","c_spine_02_bend_proxy.x"
"","c_spine_03_proxy.x"
"","picker_screenshot"
"","biceps"
"","biceps_tip"
"","Limit Scale"
"","cs_user_"
"","Copy Rotation"
"","thigh_twist"
"","Tweak thigh twist offset"
"","arm_twist"
"","arm_twist_twk"
"","shoulder"
"","c_shoulder"
"","Tweak arm twist offset"
"","Child Of_local"
"","Child Of_global"
"","var"
"","fingers_grasp"
"","Fingers grasp (bend all fingers)"
"","var_001"
"","auto_eyelid"
"","Automatic eyelid rotation from the eye"
"","c_stretch_leg_pin_proxy.r"
"","c_stretch_leg_pin_proxy.l"
"","c_eye_ref.l"
"","c_eye_ref.r"
"","c_p_foot_fk.l"
"","c_p_foot_fk.r"
"","c_p_foot_ik.l"
"","c_p_foot_ik.r"
"","lips_retain"
"","Maintain the lips sealed when opening the jaw"
"","lips_stretch"
"","Stretch and squash the lips when retain is enabled"
"","jaw_rot"
"","stretch_value"
"","jawbone"
"","Damped Track"
"","eyelid"
"","Child Of_traj"
"","c_"
"","spline_ik_curve"
"","c_tip_"
"","leg "
"","ear_"
"","c_ear_"
"","rig_add"
"","rig"
"","c_eye_offset"
"","foot_heel_h"
"","arp_full_character_voxelized"
"","Copy Location"
"","Stretch To"
"","Copy Location_wrap"
"","Damped Track_wrap"
"","var_002"
"","c_foot_ik_offset"
"","leg_bendy"
"","thigh_bendy"
"","thigh_b_ik01"
"","thigh_b_ik02"
"","thigh_b_ik03"
"","c_foot_ik"
"","IK"
"","three_bones_ik"
"","Use full 3 bones IK chain"
"","inf"
"","switch"
"","tail_00_ref"
"","c_tail_master"
"","c_neck"
"","lips_retain_corner"
"","c_eyelid"
"","eye_offset_ref"
"","c_eye_target"
"","c_eye_ref_target"
"","eyebrow_full_ref"
"","spine_"
"","breast_01_ref"
"","cs_semi_sphere"
"","cs_semi_sphere_inv"
"","Spline IK"
"","stretch_mode"
"","None, Bone Original, Inverse Scale, Volume Preservation"
"","volume_variation"
"","High value = high stretch and squash, low value = no stretch and squash"
"","y_scale"
"","None, Fit Curve, Bone Original"
"","length"
"","stretch"
"","bulge"
"","twist"
"","Bone twist, rotation along the Y axis"
"","Copy Transforms"
"","Armature"
"","Spline Masters"
"","Hook_"
"","tail_master_rot"
"","LimitScale_SoftIK"
"","thigh_b_ref"
"","cs_c_foot_ik_offset"
"","ArmLock"
"","arm_lock"
"","Lock or free the arm FK rotation"
"","c_hand_ik_offset"
"","c_toes_pivot"
"","c_pinky1_auto"
"","ik_fk_switch"
"","Finger IK-FK switch value"
"","ik_tip"
"","Use IK target at the tip of the finger if enabled, or at the root of the phalange if disabled"
"","Child Of_hand"
"","hand"
"","Child Of_pole"
"","Rot_IK"
"","Scale_IK"
"","var_tip"
"","ik_pole"
"","arm_feather_stretch"
"","forearm_feather_stretch"
"","hand_feather_stretch"
"","arm_feather_target_"
"","forearm_feather_target_"
"","hand_feather_target_"
"","feathers"
"","neck_twist_tar"
"","c_subneck_"
"","subneck_twist_"
"","subneck_twist_tar_"
"","neck_master_rot"
"","neck_twist"
"","Influence of the selected neck controller automatic twist, following the head rotation"
"","neck_global_twist"
"","Global influence of automatic twist of multiple neck bones, following the head rotation"
"","global"
"","local"
"","twist_rot"
"","damped_track"
"","neck.x"
"","root_ref.x"
"","c_waist_bend.x"
"","cs_spine"
"","cs_torus_01"
"","body"
"","lips_top_01_follow"
"","MoveWithJawRot"
"","eye_target"
"","Make the eyes follow the target controllers"
"","c_lips_smile_offset"
"","c_lips_smile"
"","autolips"
"","MoveWithLipsCorner"
"","MoveWithJaw"
"","CopyRotSticky"
"","lips_sticky_follow"
"","The upper lips will follow the lower lips"
"","Floor"
"","FloorX"
"","FloorPosZ"
"","FloorNegZ"
"","eyebrow_01_end"
"","eyebrow_01_end_target"
"","Transformation"
"","c_eyebrow_full"
"","c_eyebrow_offset_full"
"","wrap"
"","Wrap the eyebrows offset controllers on the mesh surface"
"","Shrinkwrap"
"","c_lips_offset"
"","lips_offset_down"
"","jaw_base"
"","jaw_ret_bone"
"","cs_c_lips_offset"
"","c_lips_corner_depth"
"","cs_arrow_x_up"
"","lips_top_master_ref"
"","lips_bot_master_ref"
"","c_lips_bot_master"
"","rig_mouth"
"","rig_teeth"
"","rig_tongue"
"","rig_chins"
"","rig_noses"
"","rig_eye_l"
"","rig_eye_r"
"","rig_eyebrow_l"
"","rig_eyebrow_r"
"","rig_cheeks"
"","cs_torus_03"
"","Auto-Rig Pro"
"","UPDATE REQUIRED!"
"","Locked rig"
"","Non editable rig"
"","Add Armature"
"","Rig Definition:"
"","Fly Master"
"","Legacy"
"","Secondary Controllers:"
"","Add Limb"
"","Show IK Directions"
"","Edit Reference Bones"
"","Duplicate"
"","Dupli. Mirror"
"","Disable"
"","Import"
"","Export"
"","Match to Rig"
"","Edit Shape..."
"","Apply Shape"
"","Add Hand Fist"
"","Add Muscles"
"","Set Pose..."
"","Apply Pose as Rest Pose"
"","Developer tools:"
"","Export Limbs"
"绑定设置","Binding Settings"
"","Engine"
"","Split Parts"
"","Optimize High Res"
"","Polycount Threshold"
"","Voxel Resolution"
"","If results are incorrect, try"
"","changing "
"","Voxel Heat Diffuse Skinning"
"","addon not installed"
"","Specials"
"","Eyeballs:"
"","Left Eyeball:"
"","Eyeball Object:"
"","Right Eyeball:"
"眼睑边界：","Eyelids Borders:"
"","Bind"
"","Selected Vertices Only"
"","Preserve Volume"
"","Scale Fix"
"","Unbind"
"形状关键帧工具","Shape Keys Tools"
"","Create Driver"
"","0"
"","1"
"","Reset"
"","Corrective Shapes:"
"","Pick Selected Bone(s)"
"","Cancel"
"","Miscellaneous"
"","Check for Updates"
"","Clean Scene"
"","Picker Panel"
"","Add Picker"
"","Set Picker Cam"
"","Capture Facial"
"","Edit Layout..."
"","Apply Layout"
"","Mirror"
"","Color Theme"
"","Assign"
"","Rig Type"
"","Rig type to define the spine controllers orientation"
"","Fingers Rotation"
"","Automatic rotation of the fingers phalanges based on the scale of the first phalange"
"","Automatic rotation of the thumb phalanges based on the scale of the first phalange"
"","Secondary Deformations"
"","Deformation mode for the secondary and twist bones of the arms and legs. Applied after Match to Rig."
"","Finger Shapes"
"","Default shapes of the fingers controllers, if not already edited\nApplied after Match to Rig"
"","Init Scale"
"","Initialize the armature scale (1) after Match to Rig"
"","Number of spine bones"
"","Add a Fly master controller"
"","Bone Name"
"","Bone driving the shape key"
"","Bone Transform"
"","High Res Threshold"
"","Meshes with polycount higher than this will be considered as high resolution meshes to optimize binding performances"
"","Optimize High Resolution Meshes"
"","Speed up binding time of high resolution meshes"
"","Pseudo-Voxels Resolution"
"体素精度越高，值越精确，但计算时间越长。\n根据网格复杂性，低值有时可能比高值更好。","Voxel precision, higher values is more accurate but longer to compute.\nLow values may sometimes work better than high values depending on the mesh complexity."
"","Pseudo-Voxels Type"
"体素化引擎","Voxelization engine"
"","Binding method"
"绑定引擎","Bind Engine"
"平滑扭曲权重","Smooth Twist Weights"
"通过沿骨骼应用渐变衰减来优化扭曲权重","Refine twist weights by applying a gradient decay along the bone"
"提高臀部权重","Improve Hips Weights"
"提高臀部权重","Improve hips weights"
"提高脚后跟权重","Improve Heels Weights"
"提高脚部、脚后跟的权重","Improve foot, heel weights"
"","Improve skinning by separating the loose parts (e.g: hats, buttons, belt...) before binding.\nWarning: meshes with a lot of separate pieces can take several minutes to bind."
"基于下巴（参考颌骨尾部）位置改进头部蒙皮。\n2 仅当禁用面部和 biped 类型时","Improve head skinning based on the chin (reference jawbone tail) position.\nOnly when facial is disabled, and biped type"
"优化头部权重","Refine Head Weights"
"","Enables the Preserve Volume option of the armature modifier (dual quaternions skinning).\nShould be disabled when exporting to game engines"
"","Check this if binding did not work.\nInternally operate on a scaled version of the meshes to fix defective skinning"
"","Only bind selected vertices"
"","Only bind to selected bones"
"","Color Right"
"","Right controllers color"
"","Color Middle"
"","Middle controllers color"
"","Color Left"
"","Left controllers color"
"","Color Panel"
"","Back picker panel color"
"","Color Text"
"","Text color in the picker panel"
"","Retro Constraints"
"","Use old constraints system which may change the feet roll/bank and eyelids animation\nRelevant if unusual rig scale was used, or unusual unit scale such as 0.01, to preserve previous animations"
"","Retro Feet"
"","Use old non-symmetrized feet roll"
"","Retro Eyes"
"","Use old eyes alignment system which leads to issues with non-parallel or rotated eyes"
"","Retro Spine Bend"
"","Use old method to align spine bend bones. Not recommended unless when using old files."
"","Retro Action Prefix"
"","Old "
"","Retro Soft Link Positions"
"","Old thigh and arm bones position when enabling Soft-Link for export"
"","Retro Spline IK Quat"
"","Use quaternions rotation for Spline IK controllers"
"","Retro Stretch and Pin"
"","Old alignment for the stretch and pin controllers of arms and legs"
"","Retro Axes"
"","Use old axes alignment, not consistent"
"","Show Driver Data"
"","Display the bones name and bone angle (in radians) used to set up the rotational difference driver"
"","Show IK Chain Direction"
"","Draw a line to show the IK direction of the selected leg or arm limb"
"","Eyeballs Type"
"","Type of the eyeballs object: single object for left and right, or 2 separate objects"
"","Eyeball object"
"","Name of the eyeball object"
"","Right eyeball object"
"","Name of the right eyeball object"
"","Actions List Name"
"","Collection of actions in this set"
"","Export this list of actions"
"","Add an action"
"","Add Action"
"","Remove an action"
"","Remove Action"
"","Add an action list"
"","Add Actions List"
"","Remove an action list"
"","Remove Actions List"
"","Move entry"
"","Move Actions List"
"","CHECKBOX_HLT"
"","Unset the selected bones as soft-linked"
"","unset_softlink_bones"
"","Set the selected bones as soft-linked in the exported skeleton, for stretchy bones:\nscale values are maintained to 1, while keeping the actual stretched bone position\nOnly deforming bones must be selected"
"","set_softlink_bones"
"","Remove the selected bones from the exported skeleton"
"","unset_custom_bones"
"","Add the selected bones in the exported skeleton (useful for bones added manually in the ARP armature)"
"","set_custom_bones"
"","Fix the rig issues automatically when possible(set stretch to 0, disable Preserve Volume...)"
"","fix_rig"
"","Check the rig to find possible export related errors"
"","check_rig"
"","Delete the selected action"
"","The action will be permanently removed from the scene, ok?"
"","Enable or disable this action from export"
"","toggle_action_export"
"","Create and set the Mped armature as the deforming armature"
"","set_mped_rig"
"","Create and set the humanoid armature as the deforming armature"
"","set_humanoid_rig"
"","Unset the Humanoid armature"
"","unset_humanoid_rig"
"","ARP_EDITABLE_ARMATURE"
"","Export character in .fbx file format"
"","Export .FBX"
"","Copy Scale"
"","Bind the Humanoid armature to the Auto-Rig Pro armature"
"","bind_humanoid"
"","Unbind the Humanoid armature to the Auto-Rig Pro armature. \nUnbind when exporting multiple baked actions. Bind before baking actions"
"","unbind_humanoid"
"","ActionsList"
"","foot"
"","ik_hand_gun"
"","ik_hand_root"
"","ik_foot_root"
"","ik_foot"
"","ik_hand"
"","Child Of"
"","Animation"
"","mp_"
"","rig_humanoid"
"","rig_mped"
"","c_jawbone.x"
"","leg_twist_"
"","thigh_twist_"
"","forearm_twist_"
"","arm_twist_"
"","thigh_ref"
"","c_skull_01.x"
"","head.x"
"","c_skull_02.x"
"","leg_twist"
"","forearm_twist"
"","arm_stretch_h_loc"
"","arm_stretch_h_copy"
"","thigh_stretch_h_loc"
"","thigh_stretch_h_copy"
"","jawbone.x"
"","c_root_bend_old.x"
"","c_root_bend.x"
"","c_arm_twist_offset"
"","root.x"
"","None"
"","c_spine_"
"","neck"
"","c_bot_bend"
"","c_arm_twist"
"","Locked Track"
"","spine_01.x"
"","spine_02.x"
"","spine_03.x"
"","neck_01"
"","neck_"
"","head"
"","pelvis"
"","Auto-Rig Pro: Export"
"","Rig not exportable with Auto-Rig Pro"
"","Check Rig"
"","Fix Rig"
"","Set Custom Bones"
"","Unset"
"","Set Soft-Link Bones"
"","Rename Bones from File"
"","Export FBX..."
"","Tools below are for debugging"
"","purposes only. Warning, destructive!"
"","Set Humanoid Rig"
"","Set Mped Rig"
"","Blender Units"
"","CHECKBOX_DEHLT"
"","Export the Auto-Rig Pro character in Fbx file format"
"","Auto-Rig Pro FBX Export"
"","As Multiple Fbx Files"
"","File Names:"
"","Frame Range:"
"","Start: "
"","Action Names:"
"","Actions Manager"
"","Only Containing:"
"","No active action"
"","No actions to export"
"","No Parents (allow animated stretch)"
"","Rename Bones"
"","Units:"
"","Unreal Options:"
"","UE4 Legacy"
"","Mannequin Axes"
"","Anim. IK Bones"
"","4 spine bones are required to match"
"","UE Mannequin hierarchy!"
"","6 spine bones"
"","and 2 neck bones"
"","are required to match the"
"","Smoothing:"
"","[Not compatible with Root Motion yet]"
"","Bones Axes:"
"","Primary"
"","Secondary"
"","Rig Name:"
"","Embed Textures"
"","Unity Rig Type Export"
"","Rig type to export"
"","Game Engine Type"
"","Game engine to export the character"
"","UE4"
"","Export as a humanoid for UE4"
"","Rename for UE"
"","Rename bones according to Unreal Engine humanoid names convention"
"","Export Twist"
"","If enabled, twist bones are exported. If disabled, they"
"","Twist Amount"
"","Influence of the twist bone, only if 1 twist bone if used. Generally 0.5 gives better results since game engines do not support dual quaternions\nIn case of multiple twist bones, this value is ignored since it"
"","Advanced"
"","Export secondary controllers ("
"","Full Facial"
"","Include all facial bones, with skulls"
"","Push Additive"
"","(Animated armature only) Push up the additive bend bones transforms to compensate the lower weights, since the additive armature modifier is not exported"
"","Set the bones orientation to match the Unreal mannequin orientations.\n4 spine bones recommended for best results"
"","Add IK Bones"
"","Add the IK bones (ik_foot_root, ik_foot_l...)"
"","Animated IK Bones"
"","Animated IK bones: the IK bones will inherit the feet and hands motions"
"","Root Motion"
"","The "
"","Export Only Containing:"
"","Export only actions with names containing the given text\ne.g. to export only actions associated to "
"","Text"
"","Word/Text to be looked for in the actions name when exporting"
"","Units x100"
"","Export with a x100 unit scale factor. This ensures retargetting in Unreal Engine and the rig scale set to 1.0 in Unity"
"","Bake Animations"
"","If the character is animated, bake animations"
"","Bake individual actions or a global animation track"
"","Frame Range Type"
"","Start"
"","Start frame"
"","End"
"","End frame"
"","Only Active"
"","Only export the active action"
"","Simplify Factor"
"","Simplify factor to compress the animation data size. Lower value = higher quality, higher file size"
"","Global Scale"
"","Global scale applied"
"","Smoothing"
"","Export smoothing information (prefer "
"","Tangent Space"
"","Add binormal and tangent vectors, together with normal they form the tangent space (will only work correctly with tris/quads only meshes!)"
"","Primary Bone Axis"
"","Secondary Bone Axis"
"","Fix Rotations"
"","Add invisible jitter to the bones position and rotation to prevent rotations issues, by avoiding 180 angles between the child and parent"
"","Fix Matrices"
"","Use an alternative method to evaluate the bones matrices, to prevent shaky bones"
"","Initialize Fbx Armature Rotation"
"","Export armature with rotations values set to 0"
"","Initialize Fbx Meshes Rotation"
"","Export meshes with rotations values set to 0"
"","Embed textures, use copy path mode"
"","Selected Objects Only"
"","Export only selected objects, instead of exporting all skinned meshes"
"","Export only selected bones (only deforming bones must be selected)"
"","Display Actions"
"","Show exported actions"
