"结尾","End"
"这是效果的上端点（1=物体顶部）","This is the upper end point of the effect (1=top of object)"
"渐变模式激活","Gradient Mode Active"
"渐变效果的顶点组是否处于活动状态。","Whether or not the Vertex Group for the Gradient Effect is active or not."
"混合法线","Blend normals"
"混合目标表面的法线","Blend the normals of the target surface"
"混合渐变类型","Blend Gradient Type"
"混合整个物体","Blend whole object"
"混合整个物体的法线","Blend the normals of the entire object"
"添加简单细分","Add Simple Subdivisions"
"添加简单的表面细分修改器以自动细分网格","Add a simple Subdivision Surface modifier to automatically subdivide the mesh"
"细分","Subdivisions"
"细分数量","Number of Subdivisions"
"源物体点","Source Object Point"
"使用源物体上的哪个点进行放置。","Which point on the Source Object is used for placement."
"贴合方向","Conform Orientation"
"源物体的投射方向","Orientation of Projection from the Source Object"
"启用投射","Enable Projection"
"启用或禁用源物体投射（参数仍可编辑）","Enable or Disable Source Object Projection (parameters will still be editable)"
"源物体参考点","Source Object Reference Point"
"源物体上的哪个点用于将其投射到源物体上。","Which point on the Source Object is used to project it onto the Source Object."
"源物体方向","Source Object Orientation"
"源物体投射到目标物体表面后的旋转","Rotation of Source Object once it has been projected onto the surface of the Target Object"
"方向","Direction"
"用于将源物体投射到目标物体上的方法。","Method used to project the Source Object onto the Target Object."
"局部轴","Local Axis"
"使用源物体的哪条局部轴线投射到目标物体上。","Which local axis line of the Source Object is used to project onto the Target Object."
"源物体到目标物体的父级","Parent Source Object to Target Object"
"将目标物体指定为源物体的父物体","Assign the Target Object as the Parent of the Source Object"
"投射","Projection"
"展开/折叠投射参数","Expand/Collapse Projection Parameters"
"方向：","Direction: "
"方法：","Method: "
"变形网格","Deformation Grid"
"展开/折叠变形网格参数","Expand/Collapse Deformation Grid Parameters"
"显示网格","Show Grid"
"网格细分 X","Grid Subdivisions X"
"网格细分 Y","Grid Subdivisions Y"
"创建晶格","Lattice Created"
"已选择晶格物体。","Lattice object already selected."
"投射起点：","Projection Starting Point:"
"物体变换","Object Transform"
"展开/折叠方向参数","Expand/Collapse Orientation Parameters"
"表面偏移","Surface Offset"
"本地坐标","Local Position"
"本地旋转","Local Rotation"
"物体投射：","Object Projection:"
"禁用投射","Disable Projection"
"展开/折叠渐变效果顶点权重参数","Expand/Collapse Gradient Effect Vertex Weight Parameters"
"渐变类型：","Gradient Type:"
"渐变方法：","Gradient Method:"
"选择组","Select Group"
"混合法线","Blend Normals"
"展开/折叠法线混合参数","Expand/Collapse Normal Blending Parameters"
"混合渐变类型：","Blend Gradient Type:"
"混合渐变方法：","Blend Gradient Method:"
"其他选项","Other Options"
"展开/折叠所有其他参数","Expand/Collapse All other Parameters"
"变形修改器坐标：","Deform Modifier Position: "
"贴合缩裹","Conformation Shrink Wrap"
"贴合细分","Conformation Subdivision"
"撤消贴合物体","Undo Conform Object"
"应用贴合物体","Apply Conform Object"
"展开和折叠","Expand and Collapse"
"切换源对象无法选择","Toggle Source Object Unselectable"
"使源物体可选择或不可选择","Make source object selectable or unselectable"
"切换网格可见性","Toggle Grid Visibility"
"使网格物体可见/不可见","Make the grid object visible/invisible"
"使晶格物体可见/不可见","Make the lattice object visible/invisible"
"切换所有设置以使晶格可编辑，而不会受到源物体的干扰","Toggle all settings to make the lattice editable without the source object interfering"
"在视口和渲染模式中切换晶格可见性","Toggle Lattice visibility in viewport and render modes"
"启用物体模式顶点组可视化。","Enable Object Mode Vertex Group Visualisation."
"启用物体模式顶点组可视化。 对于复杂的物体，性能会很慢。","Enable Object Mode Vertex Group Visualisation. Performance will be slow on complex objects."
"顶点的视觉大小。","Visual size of the vertices."
"0 权重","Zero Weights"
"显示哪些物体的顶点组。","Which objects to display vertex groups for."
"如何显示 0 值或无值的权重","How to display weights with zero or none value"
"贴合物体 UI","Conform Object UI"
"贴合物体面板","Conform Object Panel"
"顶点物体模式可视化","Vertex Object Mode Visualization"
"顶点组权重","Vertex Group Weights"
"顶点大小","Vertex Size"
"选择","Selection"
"数据","data"
"切换晶格可见性","Toggle Lattice Visibility"
"在最前面显示晶格","Show Lattice in Front"
"切换晶格可见性"," Toggle Lattice Visibility"
"切换所有晶格编辑模式设置","Toggle All Lattice Edit Mode Settings"
"源物体不可选择","Source Object Non-Selectable"
"表面捕捉","Surface Snapping"
"排除不可选择的","Exclude Non-Selectable"
"加载预设文件（如果尚未加载）","Load preset files if they have not been already"
