设置标记,Set Marker
滤镜,Filter
使用分辨率,Use Resolution
未找到相机,No Camera Found
从取景器新建相机,New Camera From View
摄像机,Camera
分辨率 X,Resolution X
分辨率 Y,Resolution Y
光圈,Aperture
取景器操作员,Viewfinder Operators
面板,Panels
取景器操作面板,Viewfinder Operators Panel
类别,Category
标签,Label
取景器预览器面板,Viewfinder Previewer Panel
使用相机菜单,Use Camera Menu
添加菜单操作符,Add Menu Operators
从所选相机清空,Empty From Selected
从选定摄像机标记,Marker From Selected Camera
从选定曲线夹紧相机,Clamped Camera From Selected Curve
相机设置,Camera Setup
相机预览,Camera Preview
