修复正交缩放,Fix Ortho Zoom
剪切平面,Clipping Plane
剪贴平面对象,Clipping plane object
受影响的对象,Affected Objects
受剪切平面影响的对象,Objects affected by the clipping plane
否定,Negated
交换已剪切和未剪切的面,Swap clipped and unclipped sides
剪切阴影,Clip Shadows
剪切被剪切对象投射的阴影,Clip shadows casted from the clipped objects
联合平面,Union Planes
从所有剪切平面构建一个联合平面，影响对象而非它们的交点,"Construct a union from all the clipping planes, affecting the object, not their intersection"
填充截面,Filled Cross-Section
填充剪切平面和受影响对象之间的横截面,Fill cross-section between the clipping plane and the affected objects
横截面颜色,Cross-Section Color
横截面的漫反射颜色和不透明度,Cross-section diffuse color and opacity
截面平面尺寸,Cross-Section Plane Size
截面平面尺寸（如果使用较大的场景尺寸，则增大该尺寸）,Cross-section plane size (increase if you use larger scene size)
截面渲染面,Cross-Section Render Side
渲染剪切平面截面几何体的哪一面,Which side of clipping plane cross-section geometry will be rendered
水平,Horizontal
适合对象的水平画布边缘,Horizontal canvas edge to fit object to
垂直,Vertical
垂直画布边缘以适应对象,Vertical canvas edge to fit object to
形状,Shape
画布拟合形状,Canvas fit shape
拟合偏移,Fit Offset
可见性断点,Visibility Breakpoints
启用断点，根据画布大小和方向影响对象的可见性,Enable breakpoints to affect object visibility depending on canvas size and orientation
最小宽度,Min Width
对象保持可见的最小画布宽度,Minimum canvas width the object stay visible
最大宽度,Max Width
对象保持可见的最大画布宽度,Maximum canvas width the object stay visible
最小高度,Min Height
对象保持可见的最小画布高度,Minimum canvas height the object stay visible
最大高度,Max Height
对象保持可见的最大画布高度,Maximum canvas height the object stay visible
方向,Orientation
对象保持可见的屏幕方向,Screen orientation the object stay visible
控制,Controls
摄像机控制类型,Camera controls type
允许平移,Allow Panning
允许摄像机平移,Allow camera panning
旋转速度,Rotation Speed
摄像机旋转速度系数,Camera rotation speed factor
移动速度,Movement Speed
摄像机移动速度系数,Camera movement speed factor
最小距离,Min Dist
轨道摄像机最小距离（透视摄像机）,Orbit camera minimum distance (perspective camera)
最大距离,Max Dist
轨道摄像机最大距离（透视摄像机）,Orbit camera maximum distance (perspective camera)
最小变焦,Min Zoom
轨道相机最小变焦（正射相机）,Orbit camera minimum zoom (orthographic camera)
最大变焦,Max Zoom
轨道摄像机最大变焦（正射摄像机）,Orbit camera maximum zoom (orthographic camera)
最小角度,Min Angle
轨道摄像机最小极角（垂直）角度,Orbit camera minimum polar (vertical) angle
最大角度,Max Angle
轨道摄像机最大极（垂直）角,Orbit camera maximum polar (vertical) angle
轨道摄像机最小方位（水平）角,Orbit camera minimum azimuth (horizontal) angle
轨道相机最大方位角（水平角,Orbit camera maximum azimuth (horizontal) angle
目标物体,Target Object
"""\""""
"""",""对象中心用作摄像机的对象""","""\""""
"""",""Object which center is used as the camera"""
目标,Target
轨道摄像机的目标点,Target point for orbit camera
碰撞材料,Collision Material
第一人称控制碰撞材料（地板和墙壁）,First-person control collision material (floor and walls)
凝视水平,Gaze Level
第一人称视角（头部）水平,First-person gaze (head) level
故事高度,Story Height
第一人称故事高度，为多层建筑指定合适的值,"First-person story height, specify proper value for multi-story buildings"
启用指针锁定,Enable PointerLock
启用指针锁定以捕捉鼠标指针,Enable PointerLock to capture the mouse pointer
阴影设置是灯光设置的一部分,Shadow settings are part of light settings
半径,Radius
边距,Margin
指数,Exponent
阴影设置,Shadow Settings
渲染面,Render Side
渲染几何体的哪一面,Which side of geometry will be rendered
深度写入,Depth Write
写入深度缓冲区。禁用它可解决各种透明度排序问题,Write to depth buffer. Disable it to fix various transparency sorting issues
深度测试,Depth Test
执行深度测试。禁用它可在所有对象上方渲染材质,Perform depth test. Disable it to render the material above all objects
兼容 glTF 2.0,glTF 2.0 compatible
强制材质与 glTF 2.0 标准兼容,Force material to be compatible with glTF 2.0 standard
各向异性过滤,Anisotropic Filtering
各向异性过滤比率,Anisotropic filtering ratio
衰减系数,Falloff Factor
噪声随距离和锐角衰减的程度,How much the noise falls off with distance and for acute angles
强度因子,Strength Factor
噪声强度系数,Noise strength factor
压缩方法,Compression Method
纹理压缩方法,Texture compression method
启用线条渲染,Enable Line Rendering
将对象渲染为宽度不变的线条,Render the object as constant-width lines
线条颜色,Line Color
线条颜色,Line color
线宽（像素）,Line Width (px)
线条宽度（像素,Line width in pixels
线条渲染设置,Line Rendering Settings
启用集合导出,Enable Collection Export
允许导出集合,Allow export of the collection\
自定义影响,Custom Influence
影响集合,Influence Collection
受光源影响的物体,Objects affected by the lightprobe
反转集合,Invert Collection
反转影响集合,Invert influence collection
Verge3D 世界设置,Verge3D world settings
Verge3D 导出设置,Verge3D export settings
Verge3D 场景设置,Verge3D scene settings
Verge3D 对象设置,Verge3D object settings
Verge3D 相机设置,Verge3D camera settings
Verge3D 灯光设置,Verge3D light settings
Verge3D 材质设置,Verge3D material settings
Verge3D 纹理设置,Verge3D texture settings
Verge3D噪点纹理设置,Verge3D noise texture settings
Verge3D 图像设置,Verge3D image settings
Verge3D 曲线设置,Verge3D curve settings
Verge3D 网格设置,Verge3D mesh settings
Verge3D 采集设置,Verge3D collection settings
Verge3D 探针设置,Verge3D lightprobe settings
位于渲染面板,Located on render panel
渲染,render
Verge3D 设置,Verge3D Settings
动画,Animation
阴影,Shadows
轮廓效果,Outline Effect
导出集合,Export Collections
世界,world
对象,object
渲染,Rendering
子渲染,Child Rendering
贴合相机边缘,Fit to Camera Edge
数据,data
目标对象/点,Target Object / Point
手动,Manual
从对象,From Object:
从光标,From Cursor
更新视图,Update View
垂直旋转限制,Vertical Rotation Limits:
水平旋转限制,Horizontal Rotation Limits:
模糊半径,Blur Radius
ESM 倾斜,ESM Bias
线条渲染,Line Rendering
Verge3D 剪贴平面,Verge3D Clipping Plane
颜色,Color
平面尺寸,Plane Size
材质,material
通过设置 → 显示背面覆盖,Overridden by Settings → Show Backface
各向异性过滤：,Anisotropic Filtering:
比率,Ratio
纹理压缩：,Texture Compression:
方法,Method
提示,Hint
噪音参数,Noise Parameters:
根据光标位置更新目标坐标,Update target coordinates from cursor position
更新轨道相机的视图,Update view for the orbit camera
偷窥,Sneak Peek
导出到临时位置并在 Verge3D 中预览场景,Export to temporary location and preview the scene in Verge3D
打开应用程序管理器,Open App Manager
打开 Verge3D 应用程序管理器,Open Verge3D App Manager
重新导出所有 Verge3D 资产,Reexport all Verge3D assets
重新导出 Verge3D SDK 中的所有 glTF 文件,Reexport all glTF files inside Verge3D SDK
应用程序管理器,App Manager
Verge3D 用户手册,Verge3D User Manual
Verge3D,Verge3D
构建剪切平面,Construct clipping plane
COLOR_,COLOR_
从曲线映射数据中提取曲线点数据,Extract curve points data from CurveMapping data
从颜色斜坡数据生成曲线,Make a curve from color ramp data
 以字典形式提取样条曲线参数 , Extract spline parameters as a dictionary. 
纹理源也可以是扩展名,texture source can also be in extension
注：位于此处，因为网格材质使用切线()时需要它,NOTE: located here since it's needed for meshMaterialsUseTangents()
禁用内置 glTF 2.0 输出程序 (io_scene_gltf2),Disable built-in glTF 2.0 exporter (io_scene_gltf2)
禁用内置 glTF 附加组件,Disable Built-in glTF Add-on
偷窥模式,Sneak Peek Mode
导出 Verge3D glTF,Export Verge3D glTF
导出二进制 Verge3D glTF,Export Verge3D glTF Binary
Verge3D glTF (.gltf),Verge3D glTF (.gltf)
二进制 Verge3D glTF (.glb),Verge3D glTF Binary (.glb)
