摄像头连接切换,Cam Attach Toggle
比率,Ratio
线条,Line
网格填充,Mesh Fill
网格线,Mesh Line
使用路径曲线,Use Path Curve
曲线线,Curve Line
删除曲线对象,Delete Curve Object
删除 GPencil 对象,Delete GPencil Object
填充盖帽,Fill Caps
使用重网格,Use Remesh
阴影平滑,Shade Smooth
如果禁用，将使用自动平滑代替,If disable will use auto-smooth instead
应用曲线网格,Apply Curve Mesh
启用可自动应用网格曲线,Enable to auto apply mesh curve
重网格大小,Remesh Size
曲线深度,Curve Depth
分解,Decimate
曲线分辨率,Curve Resolution
曲线上的摄像机,Cam on Curve
将摄像机安装到任意选定的曲线对象上,Attach camera to any selected curve object
比例编辑,Proportional Edit
线框,Wireframe
显示面,Show Face
翻转,Flip
内置画笔平均值,builtin_brush.Average
对象模式,Object Mode
设置顶点颜色,Set Vertex Color
纹理绘制,Texture Paint
对象,Object
智能 UV,Smart UV
项目视图,Project View
TexDraw,TexDraw
喷笔,Airbrush
锐绘,Sharpdraw
边缘,Edge
水彩画,Watercolor
斑点,Speckles
粉彩,Pastel
条纹,Strake
耙,Rake
耙,Trake
细分,Subdivide
重网格,Remesh
固化,Solidify
置换,Displace
平滑,Smooth
拧紧,Screw
叶片轮廓,Leaf Outline
噪声混合,Noise Mix
边缘阿尔法,Edge Alpha
复制,Duplicate
清除材质,Clear Material
添加世界,Add World
世界色彩,World Color
世界之光,World Light
体积,Volume
DP 阳光,DP Sunlight
环境遮蔽,Ambient Occlusion
透明 BG,Transparent BG
渲染,Render
视口,Viewport
光线,Light
阴影层叠,Shadow Cascade
使用曲线,Use Curves
分辨率 X,Resolution X
Y,Y
%,%
帧开始,Frame Start
结束,End
步骤,Step
天空绘制,Sky Paint
渲染摄像机,RenderCam
植物,Plants
树木,Trees
房屋,House
其他,Misc
文档,Documentation
报告问题,Report Issue
ドキュメント,ドキュメント
问题を报告,問題を報告
VEDA 顶点绘制上下文菜单,VEDA Vertex Paint Context Menu
GP至线条网格,GP to Line Mesh
GP至填充网格,GP to  Fill Mesh
GP至线条与填充,GP to Line & Fill
GP至网格菜单,GP to Mesh menu
添加空白,Add Blank
GP 至网格线,GP to Mesh Line
GP 至曲线网格,GP to Curve Mesh
GP 至曲线,GP to Curve
网格应用,Mesh Apply
DP 摄像机设置,DP Camera Settings
选择曲线,Select Curve
使用 Expr,Use Expr
速度,Speed
旋转,Rotation
线 ,Line: 
网格线 ,Mesh FIll: 
直线： 网格 ,Mesh Line: 
曲线 ,Curve Line: 
曲线： 网格 ,Curve Mesh: 
倾斜 45°： ,Tilt Curve 45°: 
填充盖帽 ,Fill Caps: 
连接线 ,Connect Line: 
平滑阴影 ,Shade Smooth: 
删除 GPencils ,Delete GPencils: 
使用曲线路径 ,Use Curve Path: 
使用重网格 ,Use Remesh: 
重网格大小,Remesh Size:
深度,Depth:
分辨率,Resolution:
低分辨率,Decimate:
应用四维网格,Apply Quad Mesh
四维密度,Quad Density:
曲线衰减,Curve Decimate:
重置,Reset
添加维达油性笔,Add veda grease pencil
添加油性笔触,Adds a grease pencil stroke
自定义 GPecil 弹出窗口,Custom GPecil popup
笔触,Stroke
笔刷,Brushes
材质,Materials
绘图平面,Drawing Plane
图层,Layers
新图层,New Layer
目标,Target
描边颜色,Stroke Color
混合,Blend
不透明度,Opacity
导入自定义画笔包,Import custom brush pack
GP,GP
INVOKE_DEFAULT,INVOKE_DEFAULT
油性笔触画笔（绘图笔刷）,Grease Pencil Stroke Paint (Draw brush)
,
,
