在列表中选择具有所选材料的对象,Select objects with the selected material in the list
在列表中选择具有所选材料的对象,Select objects with the select material in the list
 存储原始颜色, Store Original Colors
在使用场景分析工具之前，存储场景中每个物体的原始颜色。(如果启用，可能会影响使用该工具时的性能，只有在你需要这个功能时才启用它）。,"Store the original color of each object in the scene before using the Scene Analyzer Tool. (If enabled, may impact in performance when using the tool, enable it only if you need this feature)"
 将修改器包含在顶点计数中, Include Modifiers in Vertice Count
在默认情况下，Blender对象数据不会存储未应用修改器的顶点。启用该选项后，插件将使用另一种方法来获取带有修改器的对象的顶点数量。(如果启用，可能会影响使用工具时的性能，只有在你需要这个功能时才启用它）,"By Default, Blender Object Data does not stores vertices with non-applied modifiers. By Enabling this option, the addon will use another method to get vertice count of objects with modifiers. (If enabled, may impact in performance when using the tool, enable it only if you need this feature)"
 必要时自动切换控制台, Auto Toggle Console if necessary
在任何长的过程开始之前，如图像调整或场景基准测试，控制台将被切换，你将能够看到进度。,"The console will be toggled before any long process starts such as Image Resizing or Scene Benchmarks, and you will be able to see the progress"
 基准测试前自动保存文件, Auto Save File Before Benchmark
文件总是需要被保存，以便在基准测试过程中能够访问所有的材料。,The file always need to be saved for all materials be accessible in the benchmark process
 显示链接图像, Show Linked Images
在图像数据分析器列表中显示链接的图像,Show Linked Images in Image Data Analyzer List
 显示打包的图像, Show Packed Images
在图像数据分析器列表中显示打包的图像,Show Packed Images in Image Data Analyzer List
 调整大小前自动保存文件, Auto Save File Before Resizing
调整大小前自动保存文件,Auto Save File Before Resizing
 调整大小前清除重复的图像, Clear Duplicates Before Resizing
 在调整大小的过程中始终清除重复的图像, Always clear duplicate images before resizing process
效能。,Peformance:
材料基准。,Material Benchmark:
纹理分析器。,Textures Analyzer:
图像数据,Image Data
控制台。,Console:
集合分析法,Collections Analyzer Method
场景分析法,Scene Analyzer Method
在场景中查找方法,Find in Scene Method
自动选择对象,Auto Select objects
使用同一目录,Use Same Directory
如果启用，该插件将在同一混合文件目录下创建一个文件夹，所有带有链接对象的混合文件都将放在那里。,"If enabled, the addon will crate a folder in the same blend file directory, and all blend files with linked objects will be placed there"
本地化,Make Local
如果启用，链接后的对象将成为本地对象，这意味着你将能够移动它，如果你不移动它的话。,"If enabled, after linked the object will be made local, meaning the you will be able to move it, if you don"
基准范围,Benchmark Scope
材料来自,Materials from
材料名称,Material Name
包括链接的对象,Include Linked Objects
在结果中包括链接的对象,Include linked objects in the result
对象在,Objects in
从图像文件中获取图像列表,Get image list from
图像文件,Image File
最终分辨率,Final Resolution
缩小到分辨率,Downsize to resolution
自定义尺寸,Custom size
必要时复制,Duplicate if necessary
如有必要，创建重复的图像文件,Create Duplicate Image files if necessary
混合文件目录中的纹理文件夹,Texture Folder in Blend File Directory
所有调整大小的纹理将被放在一个名为 ,All resized textures will be in a folder called 
自定义文件夹,Custom Folder
设置一个自定义的输出文件夹,Set a custom output folder
链接对象,Linked Objects
