直接下载,Direct download
(直接下载失败）,(failed to retrieve direct download)
打开网站,Open website
查看源网站下载更新,See source website to download the update
已安装附加组件，弹出窗口告知用户已完成安装或出错原因,"Addon in place, popup telling user it completed or what went wrong"
安装报告,Installation Report
更新安装响应,Update installation response
出现错误，未安装,"Error occurred, did not install"
点击手动下载。,Click for manual download.
恢复插件,Addon restored
重启搅拌器重新加载。,Restart blender to reload.
已成功安装插件,Addon successfully installed
考虑重新启动 blender 以完全重新加载。,Consider restarting blender to fully reload.
从备份恢复插件,Restore addon from backup
恢复备份,Restore backup
防止今后弹出更新通知,Prevent future update notice popups
忽略更新,Ignore update
忽略更新以防止未来弹出通知,Ignore update to prevent future popups
停止后台更新检查,Stop checking for update in the background
结束后台检查,End background check
传入更新器，后台线程更新器,"Passed into the updater, background thread updater"
可放在其他操作符前面，按下时启动,Can be placed in front of other operators to launch when pressed
重启搅拌器,Restart blender
以完成更新,to complete update
更新准备就绪！,Update ready!
忽略,Ignore
更新,Update
手动安装,Install manually
立即获取,Get it now
初始化更新程序代码时出错：,Error initializing updater code:
获取更新程序首选项时出错,Error getting updater preferences
更新程序设置,Updater Settings
重新启动搅拌机以完成更新,Restart blender to complete update
检查间隔,Interval between checks
检查...,Checking...
直接更新为 ,Update directly to 
现在更新为 ,Update now to 
下载 ,Download 
插件已更新,Addon is up to date
安装最新 {} / 旧版本,Install latest {} / old version
重新安装/安装旧版本,Reinstall / install old version
恢复插件备份 ({}),Restore addon backup ({})
上次更新检查 ,Last update check: 
上次更新检查 从不,Last update check: Never
上次检查 ,Last check: 
上次检查 从不,Last check: Never
在此模块中注册操作员,Registering the operators in this module
创建超级去噪器,Create Super Denoiser
渲染,render
创建超级图像去噪器,Create Super Image Denoiser
去噪器类型,Denoiser Type
SID 与此渲染引擎不兼容。,SID is not yet compatible with this render engine.
       请将渲染引擎更改为兼容的引擎。,       Please change the render engine to a compatible one.
质量,Quality
一次性对整个图像进行去噪处理。,Denoise the whole image in a single pass.
       合成速度最快，内存消耗最少。,       Maximum compositing speed and least memory consumption.
分组去噪相关渲染段落。,Denoise related render passes in groups.
       合成速度适中，内存消耗增加。,       Moderate compositing speed and increased memory consumption.
渲染器不支持超高质量。,Renderer does not support super quality.
       将使用高质量设置,       Will use high quality setting instead
单独对每个渲染段落进行去噪处理。,Denoise each render pass separately.
       合成速度最慢，内存消耗大大增加。,       Slowest compositing speed and greatly increased memory consumption.
渲染通道：,Render passes:
发射,Emission
传输,Transmission
环境,Environment
体积,Volumetric
高级,Advanced:
使用多层 EXR,Use Multi-Layer EXR
刷新超级去噪器,Refresh Super Denoiser
SID Temporal 尚不兼容此渲染引擎。,SID Temporal is not yet compatible with this render engine.
图像保存：,Image Save:
最终输出文件格式,Final output file format
图像目录,Image directory
覆盖现有文件,Overwrite existing files
运动模糊设置：,Motion Blur Settings:
预览渲染（不推荐）,Preview Render (not recommended)
TED 过滤源,TED-Filter Source
TED 滤镜阈值,TED-Filter Threshold
TED 滤镜半径,TED-Filter Radius
时域去噪质量通常不如 SID！,Temporal usually has inferior denoising quality to SID!
将使用 OptiX 时域去噪器,Will use OptiX Temporal Denoiser
将使用 NLM 时域去噪器,Will use NLM Temporal Denoiser
它,It
除非您知道自己在做什么,unless you know what you are doing
半径,Radius
范围,Range
强度,Strength
特征强度,Feature Strength
扩散,Diffuse
直接,Direct
间接,Indirect
光泽度,Glossy
我们的社交网络,Our Socials
加入我们的 Discord！,Join our Discord!
我们的 YouTube 频道,Our YouTube Channel!
我们的 BlenderMarket,Our BlenderMarket!
我们的 Instagram 页面,Our Instagram Page!
我们的 Twitter 页面,Our Twitter Page!
支持和反馈,Support and Feedback!
.超级图像渲染器,.SuperImageDenoiser
渲染,Rendering
正在渲染,Currently rendering
停止渲染,Stop
用户要求停止,User requested stop
工作总数,Total Jobs
要运行的工作总数,Total number of jobs to run
已完成任务,Jobs Done
已完成的任务数,Number of jobs completed
剩余工作,Jobs Remaining
仍未完成的工作数量,Number of jobs still remaining to complete
%,%
已完成工作的百分比,Percentage of jobs completed
去噪,Denoising
当前正在进行去噪操作,A Denoising operation is currently in progress
选择去噪类型，（nSID 建议用于图像和动画，（nTemporal 仅用于动画,"Choose the denoiser type,\nSID is recomended for images and animations,\ntemporal for animations only"
去噪质量,Denoiser Quality
选择最终去噪图像的质量。这会影响内存使用率和合成速度。,Choose the quality of the final denoised image. Affects memory usage and speed for compositing.
噪点帧,Noisy Frames
有噪点的 EXR 帧将保存在此处,Noisy EXR Frames will be saved here
文件名,File Name
文件名,File
如果场景中有发射材质，请启用此选项,Enable this if you have emissive materials in your scene
如果您的环境在渲染中可见，请启用此项,Enable this if your environment is visible in the render
如果场景中有透射材质，请启用此项,Enable this if you have transmissive materials in your scene
体积,Volume
如果场景中有体积材质，请启用此项,Enable this if you have volumetric materials in your scene
多层 EXR,MultiLayerEXR
导出经过去噪处理的图层,Export a denoised MultiLayer EXR file
更小的 EXR 文件,Smaller EXR Files
压缩 EXR 文件以节省空间，（将使用 16 位 DWAA EXR（有损），而不是 32 位 ZIP（无损）,"Compresses the EXR files to save space,\nwill use 16bit DWAA EXR (lossy) instead of 32bit ZIP (lossless)"
运动模糊,Motion Blur
启用假动作模糊,Enables faked motion blur
样本数,Samples
运动模糊样本数，样本越多 = 运动模糊越精确,"Number of motion blur samples,\nmore samples = more accurate motion blur"
快门速度,Shutter Speed
快门打开和关闭之间以帧为单位的时间,Time taken in frames between shutter open and close
最小值,Min
像素模糊的最小速度，用于区分快速移动物体和慢速移动物体,"Minimum speed for a pixel to be blurred,\nused to separate fast moving objects from slow moving ones"
最大值,Max
最大速度，或 0 表示无限制,"Maximum speed, or zero for no limit"
曲线插值,Curved Interpolation
在帧与帧之间进行贝塞尔曲线插值，而不是线性插值,"Interpolate between frames in a bezier curve, rather than linearly"
文件输出,File Output
选择步骤 2 输出的文件格式。,Choose the file format step 2 will output.
自动超扫描值,Automatic overscan value
根据摄像机自动计算过扫描值,Automatically calculate the overscan value based on the camera
过扫描,Overscan
过扫描是指呈现在摄像机之外的像素数量。,Overscan is the amount of pixels that are rendered outside of the camera
导出经过去噪处理的多层 EXR 文件！,Export a denoised MultiLayer EXR file.\nThis setting takes a lot of disk space!
预览,Preview
在渲染过程中查看渲染结果,View the render while it
滤镜阈值,Filter Threshold
TED-Filter（TED滤波器）可检测快速移动造成的伪影。,"The higher, the more agressive the TED-Filter will be.\nThe TED-Filter detects artifacts caused by fast movement.\nWe recommend a value between 2 and 5 for most scenes.\nA value of 0 will disable the filter."
滤镜半径,Filter Radius
这个值决定了 TED 滤镜过渡的平滑程度。,"The higher, the more feathering the TED-Filter will have.\nThis value determins how smooth the transition of the TED-Filter should be.\nWe recommend a value between 2 and 5 for most scenes.\nA value of 0 will disable the filter."
滤镜源,Filter Source
选择 TED 滤镜用于检测伪影的来源。,Chose the source the TED-Filter will use to detect artifacts.
#####,#####
渲染噪点帧 1/2,Render Noisy Frames 1/2
以正确的设置渲染噪点图像，2 步中的第 1 步,"Renders the Noisy images with the correct settings, step 1 of 2"
按 ESC 键停止渲染,Press ESC to Stop Rendering
必须按 ESC 键才能停止渲染过程。,You must press ESC to stop the rendering process.
去噪 2/2,Denoise Noisy Frames 2/2
对噪点图像进行去噪处理，步骤 2 之 2,"Denoises Noisy Frames, step 2 of 2"
时间去噪可能需要一些时间。,Temporal Denoising can take some time.
Blender 会出现冻结。这是正常现象，请耐心等待。,Blender will appear to freeze. This is normal; please be patient.
噪点帧将被就地更新，并且此操作,"The noisy frames will be updated in-place, and this operation"
无法撤销。如果您想先创建一个渲染帧的备份,CANNOT BE UNDONE. If you want to create a backup of your rendered
帧的备份，请在继续之前进行备份。,"frames first, please do so BEFORE proceeding."
要继续去噪，请按 [OK] （确定,"To proceed with denoising, press [OK]"
要取消，请单击此方框外,"To cancel, click outside this box"
时间去噪完成！,Temporal Denoising is finished!
OptiX,OptiX
停止时域去噪,Stop Temporal Denoising
停止对所有视图层进行去噪,Stop denoising all View Layers
添加超级去噪器,Add Super Denoiser
启用所有必要的通道，创建您需要的所有节点，为您连接所有节点，节省您的时间。,"Enables all the necessary passes, Creates all the nodes you need, connects them all for you, to save the time you don"
渲染图层,Render Layer
节点,sid_node
输出节点,Output Node
mlEXR 节点,mlEXR Node
自动检查更新,Auto-check for Update
如果启用，自动检查更新的时间间隔为,"If enabled, auto-check for updates using an interval"
月数,Months
检查更新的间隔月数,Number of months between checking for updates
天数,Days
检查更新之间的天数,Number of days between checking for updates
小时数,Hours
两次检查更新之间的小时数,Number of hours between checking for updates
分钟,Minutes
检查更新之间的分钟数,Number of minutes between checking for updates
.Denoiser.HQ,.Denoiser.HQ
.对齐,.Align
1/2 - 使用 SID 时空渲染,1/2 - Render with SID Temporal
启用所有必要的通道，创建所需的所有节点，为您连接所有节点，渲染并去噪帧,"Enables all the necessary passes, Creates all the nodes you need, connects them all for you, renders and denoises the frames"
2/2 - 使用 SID Temporal 去噪,2/2 - Denoise with SID Temporal
时域去噪流程的第二步。这一步将对帧进行对齐和去噪。,Step two of the Temporal Denoising process. This will align the frames and denoise them.
去噪后的帧将添加到目录,The denoised frames will be added in the directory
